stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,stop_area
3712,,Baseino st.,,55.71834,21.11861,https://www.stops.lt/klaipeda/index.html#stop/1009,,,1
3713,,Baseino st.,,55.71818,21.11813,https://www.stops.lt/klaipeda/index.html#stop/1010,,,1
183,,J.Janonio st.,,55.72037,21.11842,https://www.stops.lt/klaipeda/index.html#stop/1001,,,1
108,,Naujoji uosto st.,,55.71581,21.11912,https://www.stops.lt/klaipeda/index.html#stop/1007,,,1
109,,Naujoji uosto st.,,55.71476,21.12107,https://www.stops.lt/klaipeda/index.html#stop/1008,,,1
110,,J.Janonio st.,,55.71917,21.12013,https://www.stops.lt/klaipeda/index.html#stop/1002,,,1
184,,Sportininkų st.,,55.72201,21.11579,https://www.stops.lt/klaipeda/index.html#stop/0303,,,1
185,,Sportininkų st.,,55.72275,21.11475,https://www.stops.lt/klaipeda/index.html#stop/0302,,,1
186,,Stadiono st.,,55.72464,21.11100,https://www.stops.lt/klaipeda/index.html#stop/0301,,,1
4410,,Stadiono st.,,55.72489,21.11150,https://www.stops.lt/klaipeda/index.html#stop/0301a,,,1
4226,,Kapitonų st.,,55.65649,21.17885,https://www.stops.lt/klaipeda/index.html#stop/2507,,,1
4227,,Kapitonų st.,,55.65612,21.17810,https://www.stops.lt/klaipeda/index.html#stop/2508,,,1
7,,Vakarų st.,,55.65371,21.16683,https://www.stops.lt/klaipeda/index.html#stop/2601,,,1
4418,,Vakarų st.,,55.65419,21.16797,https://www.stops.lt/klaipeda/index.html#stop/2601a,,,1
4234,,Škunų st.,,55.65565,21.17155,https://www.stops.lt/klaipeda/index.html#stop/2603,,,1
4235,,Škunų st.,,55.65582,21.17166,https://www.stops.lt/klaipeda/index.html#stop/2604,,,1
